y (component 1),y (component 2),y (component 3),y (component 4),y (component 5),y (component 6),y (component 7),y (component 8),y (component 9),y (component 10),y (component 11),y (component 12),y (component 13),y (component 14),y (component 15),y (component 16),y (component 17),y (component 18),y (component 19),y (component 20),y (component 21),y (component 22),y (component 23),y (component 24),y (component 25),y (component 26),y (component 27),y (component 28),y (component 29),y (component 30),y (component 31),y (component 32),y (component 33),y (component 34),y (component 35),y (component 36),y (component 37),y (component 38),y (component 39),y (component 40),x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.047535827,0.03279101,0.027339272,0.045558521,0.026545086,0.022573363,0.018124006,0.032795529,0.030286815,0.008075221,0.00670466,0.005743243,0.004857659,0.003403676,0.005218378,0.00861678,0.016473925,0.03267673,0.017753591,0.021330441,0.025477707,0.031004785,0.04147881,0.057268273,0.075328193,0.121484333,0.168466994,0.244248174,0.163136066,0.554922557,0.269721531,0.227942135,0.866952429,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046137714,0.031449178,0.026104595,0.043842928,0.024518744,0.020623846,0.01664017,0.031635558,0.029430651,0.007411504,0.006257682,0.005405405,0.004631722,0.003176764,0.004764606,0.008049887,0.015601135,0.031572165,0.01641538,0.019793926,0.023631496,0.029090909,0.039274622,0.054512046,0.072306731,0.117527537,0.16355701,0.238360048,0.159902778,0.552519138,0.271246288,0.223771667,0.866280047,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04683677,0.031952365,0.026810124,0.044510103,0.025025329,0.02103427,0.01664017,0.031635558,0.029109589,0.006969027,0.005587216,0.00472973,0.003953909,0.002609485,0.004424277,0.007936508,0.015382937,0.031296024,0.015880096,0.018980477,0.022893012,0.027751196,0.037871957,0.052878726,0.070222963,0.114960967,0.160283688,0.233998473,0.158341881,0.553765355,0.267153519,0.229897042,0.864290917,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046662006,0.035139215,0.035805627,0.066240945,0.065349544,0.079211984,0.085744568,0.102604661,0.09770976,0.074778761,0.071516371,0.069707207,0.068910981,0.068300431,0.071128758,0.077324263,0.084333406,0.08910162,0.070300651,0.072487346,0.077356226,0.091291866,0.117322914,0.149550837,0.179099812,0.218800128,0.243207856,0.27576055,0.325246399,0.460388108,0.412005457,0.048481689,0.182523673,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047361063,0.035390808,0.036158391,0.066717499,0.065957447,0.079930228,0.086592475,0.103448276,0.098672945,0.075995575,0.072633814,0.070833333,0.069814731,0.06943499,0.072603517,0.07845805,0.085642592,0.090482327,0.07181729,0.073933478,0.078833195,0.092631579,0.118925959,0.151184157,0.181600333,0.222008341,0.246590289,0.279249809,0.327476252,0.4609222,0.413369714,0.050827577,0.182775817,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047535827,0.035558537,0.036599347,0.067098742,0.066362715,0.080443259,0.087122417,0.103870083,0.098779966,0.075663717,0.072186837,0.070157658,0.069249887,0.068640799,0.071355644,0.077324263,0.084224307,0.088825479,0.070033009,0.072125813,0.077079295,0.090909091,0.117423104,0.150367497,0.181287768,0.222756924,0.247899618,0.281212518,0.326026847,0.45896386,0.41056095,0.045484165,0.185437328,0.095238095,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981737155,0.991613552,0.977775818,0.989611132,0.991691996,0.990047199,0.990037096,0.98808394,0.98630137,0.983075221,0.981450441,0.980630631,0.978761862,0.978216474,0.978672717,0.979365079,0.947959852,0.816365979,0.775359086,0.790310918,0.812148066,0.845167464,0.889590221,0.91037158,0.931235674,0.959255695,0.977086743,0.978737324,0.99286447,0.469289656,0.299815424,0.121725531,0.791673671,0.297619048,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964697658,0.968634686,0.953082282,0.96521159,0.968490375,0.969423353,0.970853206,0.970368027,0.969178082,0.966039823,0.964577048,0.964527027,0.963511071,0.9632403,0.964265457,0.96553288,0.935304386,0.805964654,0.7659024,0.779736081,0.801347734,0.834162679,0.878970043,0.900673744,0.922379662,0.951128222,0.969885434,0.97263112,0.986286402,0.469823749,0.303346441,0.116382119,0.794531294,0.297619048,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.063614121,0.050905736,0.050092601,0.072340831,0.05704154,0.05694644,0.056915739,0.072656332,0.070633562,0.048893805,0.045815175,0.042905405,0.039426118,0.034604039,0.032331254,0.030952381,0.03305695,0.041605302,0.02239272,0.022776573,0.02427767,0.028133971,0.037170624,0.051755819,0.068660138,0.111645813,0.154609929,0.223312616,0.246978549,0.441694855,0.460556938,0.123028802,0.742085505,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28993359,0.264508554,0.253549696,0.331204727,0.396555218,0.423866202,0.433810281,0.437519772,0.419627568,0.388495575,0.382724327,0.378378378,0.364324446,0.348876787,0.348837209,0.349092971,0.340824787,0.304215758,0.279418325,0.276934201,0.273054556,0.28430622,0.32692115,0.401898734,0.485205251,0.623355791,0.717730496,0.806346091,0.657271552,0.403151148,0.367707247,0.05343412,0.539810612,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151957358,0.135357263,0.137666461,0.168032787,0.160385005,0.163656885,0.169687334,0.187071602,0.188784247,0.17300885,0.171639289,0.169594595,0.167419792,0.162922623,0.158479864,0.151473923,0.145537857,0.136321797,0.114283165,0.114605929,0.116495892,0.124114833,0.149183449,0.191302572,0.238382996,0.326061384,0.39421713,0.476174899,0.455135352,0.431191027,0.345638392,0.046396455,0.688995349,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155802167,0.138292519,0.140400388,0.170892108,0.163323202,0.166529858,0.172443031,0.189496995,0.191031678,0.175110619,0.17398592,0.171846847,0.169905106,0.165532108,0.161202496,0.154081633,0.14815623,0.138622975,0.116513516,0.116684743,0.118342103,0.125837321,0.150786494,0.19324214,0.240987706,0.329376537,0.397490453,0.479118962,0.458368639,0.432348229,0.344193885,0.047960381,0.695719168,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155015729,0.138292519,0.140488579,0.170892108,0.163323202,0.166529858,0.17254902,0.189707898,0.19135274,0.175663717,0.174321153,0.172297297,0.170356981,0.166099387,0.161656268,0.154875283,0.148810823,0.139083211,0.116959586,0.117227043,0.118988277,0.126507177,0.151888588,0.194773377,0.24265472,0.331408406,0.399781779,0.481735907,0.458926103,0.432437244,0.345156889,0.046396455,0.6945425,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.026476756,0.016772895,0.015345269,0.035646207,0.018743668,0.018674328,0.01791203,0.034904566,0.03328339,0.011504425,0.009163035,0.007094595,0.004857659,0.001474926,0.001020987,0.001020408,0.005345843,0.01923785,0.000981354,0.001084599,0.001200037,0.002200957,0.006211802,0.012658228,0.020525109,0.043845578,0.070485543,0.119725221,0.140503055,0.450418373,0.295321403,0.124462401,0.757410209,0.904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.026476756,0.016856759,0.015345269,0.035741517,0.018946302,0.018982147,0.018229995,0.035010018,0.033390411,0.011504425,0.009386524,0.00731982,0.005083597,0.001588382,0.001020987,0.001020408,0.005345843,0.01923785,0.001070568,0.001084599,0.001200037,0.002105263,0.006111612,0.01235198,0.020004168,0.043096995,0.069067103,0.118416748,0.140949026,0.449528218,0.295481904,0.124071419,0.755869334,0.904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.026301992,0.016689031,0.015257077,0.035550896,0.018642351,0.018571722,0.017594065,0.034271855,0.032534247,0.01050885,0.008380825,0.006306306,0.004066878,0.000567279,0,0,0.004145756,0.018225331,0,0,0,0.00076555,0.004408376,0.010106166,0.01729527,0.039140199,0.064702673,0.113400938,0.136823797,0.449261171,0.291389134,0.130718102,0.75500084,0.904761905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303303041,0.278178464,0.285210336,0.325295463,0.326342452,0.3294685,0.339056704,0.354423706,0.358411815,0.349778761,0.353670801,0.356869369,0.361613195,0.366235534,0.367214974,0.365079365,0.353043858,0.31121134,0.284503524,0.287147505,0.292162836,0.306985646,0.347059413,0.405165374,0.469160242,0.577157523,0.654118931,0.732744521,0.6458993,0.460388108,0.365379986,0.01994005,0.878887208,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299545613,0.275075478,0.281947262,0.321483035,0.322391084,0.325569464,0.33481717,0.350205631,0.354023973,0.345022124,0.348642306,0.351801802,0.356529598,0.361243476,0.362223483,0.360204082,0.348570805,0.307713549,0.281113391,0.28362256,0.288655036,0.303253589,0.342951608,0.401490404,0.465826214,0.575125655,0.653136934,0.732526442,0.642220042,0.460833185,0.365139234,0.020722012,0.879755701,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246329955,0.215447836,0.208395802,0.22731605,0.208713273,0.19751693,0.189083201,0.193715069,0.184396404,0.16050885,0.153424964,0.14740991,0.144261184,0.140117994,0.136585366,0.130839002,0.126227362,0.120121502,0.098403069,0.098336949,0.099418444,0.105550239,0.128343853,0.166904859,0.210043759,0.292589028,0.359301691,0.443354051,0.441533247,0.480594623,0.221330551,0.249576437,0.780579369,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251747641,0.220479705,0.213510892,0.232748761,0.21408308,0.202749846,0.19427663,0.198460403,0.188891267,0.164712389,0.157559504,0.151013514,0.147650249,0.142727479,0.139194555,0.133560091,0.128954833,0.12242268,0.10063342,0.100415763,0.101541586,0.107751196,0.130047089,0.168742344,0.21191915,0.295369479,0.362575014,0.447388507,0.446215939,0.479704469,0.219966295,0.251531344,0.779430717,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462163579,0.437185508,0.461945498,0.553088067,0.610435664,0.654217115,0.6881823,0.691553306,0.671660959,0.634402655,0.59526204,0.552927928,0.508472662,0.467324711,0.426432218,0.390022676,0.350752782,0.288107511,0.242394504,0.226952278,0.215637404,0.212344498,0.217413085,0.218558595,0.223067306,0.227248423,0.231533006,0.254388834,0.744458815,0.257254762,0.285290105,0.303401538,0.576819634,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136141209,0.115565247,0.114207602,0.139725505,0.127963526,0.128770778,0.131107578,0.145207213,0.142444349,0.122013274,0.118895966,0.115878378,0.112629914,0.107102337,0.104821327,0.103401361,0.102662012,0.09968704,0.077348559,0.077819957,0.082802548,0.099330144,0.130347661,0.170069416,0.207334861,0.257726446,0.288270595,0.326572893,0.388797217,0.455225209,0.30743921,0.105434641,0.768588558,0.916666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135180007,0.114475008,0.112884734,0.138486466,0.12674772,0.127539503,0.12972973,0.144047242,0.141267123,0.121017699,0.118002011,0.115202703,0.11206507,0.10676197,0.104594441,0.103287982,0.102771111,0.09968704,0.077616201,0.078091106,0.0832641,0.099808612,0.131149183,0.170783993,0.208168368,0.258047268,0.288597927,0.326681932,0.388016768,0.456382411,0.308883717,0.103349407,0.77139015,0.916666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.521758127,0.498909762,0.519622542,0.563572246,0.551469098,0.518263903,0.49263381,0.470420753,0.437071918,0.394247788,0.363280813,0.333108108,0.302304564,0.271046063,0.244469654,0.223582766,0.202923849,0.173048601,0.139530734,0.134942155,0.138281178,0.152057416,0.176535417,0.198448346,0.215669931,0.2314191,0.242880524,0.267691637,0.615461803,0.392380274,0.119653318,0.416655806,0.719140472,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.520360014,0.497064743,0.516271276,0.557091117,0.54366768,0.509644983,0.483200848,0.460508278,0.427333048,0.384845133,0.354006034,0.324436937,0.294170809,0.263671432,0.237549631,0.216893424,0.19714161,0.168814433,0.136051387,0.132140275,0.136342657,0.151291866,0.178338844,0.203348305,0.223275682,0.242433964,0.25542826,0.281321557,0.609329706,0.398344312,0.115640799,0.42147791,0.722754525,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.518437609,0.495387454,0.516183085,0.557948913,0.544782168,0.511799713,0.485956545,0.463988189,0.430650685,0.388053097,0.35724662,0.327702703,0.297446905,0.266394373,0.24015882,0.219501134,0.199541785,0.170563328,0.137389598,0.13313449,0.13689652,0.151004785,0.176936179,0.200081666,0.219003959,0.236124479,0.248008729,0.273688802,0.611448067,0.39522877,0.118369312,0.41782875,0.720821427,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.507689619,0.483898021,0.502866214,0.544224171,0.531914894,0.499897394,0.475675676,0.455657492,0.42380137,0.382411504,0.352441614,0.323648649,0.293944871,0.264125255,0.238230289,0.217913832,0.198341698,0.169458763,0.136229815,0.131778742,0.134957999,0.14861244,0.173128945,0.195079624,0.212440092,0.228317827,0.23938898,0.264311416,0.607545823,0.39442763,0.123585587,0.409748469,0.719812854,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.499912618,0.474589064,0.491754123,0.532691575,0.521783181,0.493433203,0.473025967,0.45555204,0.426690925,0.3875,0.359704995,0.332882883,0.305015816,0.2766054,0.251616563,0.231746032,0.20848789,0,0.156659827,0.147686189,0.14391212,0.14937799,0.166316,0.186606778,0.208480934,0.226927601,0.239279869,0.248391669,0.614235383,0.394338615,0.139154161,0.384986316,0.717935788,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.487067459,0.462009393,0.481082988,0.522398018,0.512158055,0.484301252,0.463804981,0.445955921,0.416523973,0.37710177,0.348754051,0.320945946,0.292476277,0.26344452,0.238003403,0.218027211,0.198341698,0.169458763,0.136497457,0.131959508,0.135327241,0.14861244,0.173028755,0.194773377,0.212023338,0.227462303,0.238516094,0.263439102,0.604089551,0.39068898,0.136104646,0.390851036,0.716198801,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
